29193300,Rua Cidade de Curitiba,Itaputera,538,8
29193302,Rua Cidade de Porto Alegre,Itaputera,538,8
29193303,Rua 7 de Setembro,Itaputera,538,8
29193305,Rua Cidade de Macapá,Itaputera,538,8
29193307,Rua 10 de Maio,Itaputera,538,8
29193308,Rua Romeu Lima,Itaputera,538,8
29193309,Rua Cidade de Salvador,Itaputera,538,8
29193310,Rua Marina Barcellos Rangel,Itaputera,538,8
29193311,Rua Silvério Del Pupo,Itaputera,538,8
29193312,Rua Pedro Rampinelli,Itaputera,538,8
29193313,Rua Dirceu Barcelos Rangel,Itaputera,538,8
29193314,Rua São João,Itaputera,538,8
29193315,Rua Cidade do Rio de Janeiro,Itaputera,538,8
29193316,Rua Santa Tereza,Itaputera,538,8
29193317,Rua São Domingos,Itaputera,538,8
29193318,Rua Marcos Tadeu Furieri,Itaputera,538,8
29193319,Rua São Jorge,Itaputera,538,8
29193320,Rua João Bahia,Itaputera,538,8
29193321,Rua Cidade de Belo Horizonte,Itaputera,538,8
29193322,Rua Cidade de Natal,Itaputera,538,8
29193323,Rua José Vital Blank,Itaputera,538,8
29193324,Rua Cidade de Fortaleza,Itaputera,538,8
29193325,Rua Francisco Vicente Ferreira,Itaputera,538,8
29193326,Rua Coronel José Barbosa Lima,Itaputera,538,8
29193327,Rua Cidade de Florianópolis,Itaputera,538,8
29193330,Rua Cidade de João Pessoa,Itaputera,538,8
29193332,Rua Cidade de Belém,Itaputera,538,8
29193333,Rua João Pereira Rocha,Itaputera,538,8
29193336,Rua Continente Oceânico,Itaputera,538,8
29193339,Rua Cidade de Vitória,Itaputera,538,8
29193340,Rua Continente Americano,Itaputera,538,8
29193342,Rua Cidade de Maceió,Itaputera,538,8
29193345,Rua Cidade de Brasília,Itaputera,538,8
29193348,Avenida Melziade Marciano Musso,Itaputera,538,8
29193350,Rua Continente Asiático,Itaputera,538,8
29193352,Rua Continente Africano,Itaputera,538,8
29193354,Rua Continente Europeu,Itaputera,538,8
29193355,Rua Continente Antártico,Itaputera,538,8
29193400,Rua Carajás,Primavera,538,8
29193403,Rua Continente Asiático,Primavera,538,8
29193405,Rua Arildo Francisco Soares,Primavera,538,8
29193406,Rua Durval Barcellos Rangel,Primavera,538,8
29193407,Rua Atalício Aparecido Netto,Primavera,538,8
29193409,Rua Praia das Palmeiras,Primavera,538,8
29193410,Rua Aristides Félix,Primavera,538,8
29193412,Rua Theodorico Bitti Loureiro,Primavera,538,8
29193415,Rua Vera Pimentel Amorim,Primavera,538,8
29193418,Rua Presidente Kennedy,Primavera,538,8
29193420,Rua José Carlos Albuquerque Barbosa,Primavera,538,8
29193421,Rua Continente Antártico,Primavera,538,8
29193424,Rua Continente Oceânico,Primavera,538,8
29193427,Avenida Castelo Branco,Primavera,538,8
29193430,Rua Cidade de Brasília,Primavera,538,8
29193433,Rua Cidade de Vitória,Primavera,538,8
29193500,Rua Santa Maria,Santa Luzia,538,8
29193502,Rua São Jorge,Santa Luzia,538,8
29193503,Rua Continente Europeu,Santa Luzia,538,8
29193505,Rua Continente Africano,Santa Luzia,538,8
29193506,Rua São Bento,Santa Luzia,538,8
29193508,Rua São Benedito,Santa Luzia,538,8
29193510,Rua Francisco Vicente Ferreira,Santa Luzia,538,8
29193512,Rua Cidade de Brasília,Santa Luzia,538,8
29193514,Rua São Domingos do Norte,Santa Luzia,538,8
29193516,Rua São Roque,Santa Luzia,538,8
29193518,Rua Santa Teresa,Santa Luzia,538,8
29193520,Rua Nossa Senhora da Penha,Santa Luzia,538,8
29193522,Rua São Rafael,Santa Luzia,538,8
29193525,Rua Santa Clara,Santa Luzia,538,8
29193526,Rua São Marcos,Santa Luzia,538,8
29193528,Rua São João,Santa Luzia,538,8
29193530,Rua Santo Antônio,Santa Luzia,538,8
29193532,Rua Cidade Rio de Janeiro,Santa Luzia,538,8
29193535,Rua São Carlos,Santa Luzia,538,8
29193538,Rua São Caetano,Santa Luzia,538,8
29193540,Rua Cidade de Belo Horizonte,Santa Luzia,538,8
29193544,Rua São Mateus,Santa Luzia,538,8
29193548,Rua Santa Rita,Santa Luzia,538,8
29193552,Rua São Pedro,Santa Luzia,538,8
29193556,Rua Continente Americano,Santa Luzia,538,8
29193560,Rua Santo Expedito,Santa Luzia,538,8
29193564,Rua São Lourenço,Santa Luzia,538,8
29193568,Rua Santa Lúcia,Santa Luzia,538,8
29193572,Rua São Gabriel,Santa Luzia,538,8
29193574,Rua São Geraldo,Santa Luzia,538,8
29193576,Rua 7 de Setembro,Santa Luzia,538,8
29193578,Rua Santa Helena,Santa Luzia,538,8
29194004,Rodovia Luiz Theodoro Musso,De Carli,538,8
29194006,Rua Aristides Bitti,De Carli,538,8
29194008,Rua João Evangelista Guidetti,De Carli,538,8
29194010,Rua Francisco de Assis Barbosa,De Carli,538,8
29194014,Rua Antônio Riccatto,De Carli,538,8
29194017,Rua José dos Santos Lopes,De Carli,538,8
29194020,Rua Lídio Flores,De Carli,538,8
29194023,Rua Olívio Sarmenghi,De Carli,538,8
29194025,Rua João da Costa Rampinelli,De Carli,538,8
29194026,Rua Dois,De Carli,538,8
29194029,Rua Plácido De Carli,De Carli,538,8
29194032,"Avenida Coronel Venâncio Flores, de 5802/5803 a 6199/6200",De Carli,538,8
29194035,Avenida Melziade Marciano Musso,De Carli,538,8
29194038,Rua F,De Carli,538,8
29194040,Rua Domingos Luiz Delpuppo,De Carli,538,8
29194041,Rua Francisco José Lopes Marin,De Carli,538,8
29194044,Rua Augusto Sizenando Correia,De Carli,538,8
29194047,Rua Galdino Pereira,De Carli,538,8
29194050,Rua Luiz Alberto Nunes,De Carli,538,8
29194053,Rua Florentino Avidos,De Carli,538,8
29194056,Rua Augusto Garcia Duarte,De Carli,538,8
29194059,Rua Professor Berilo Basílio dos Santos,De Carli,538,8
29194062,Rua Fyori Tercy,De Carli,538,8
29194065,Rua 7 de Setembro,De Carli,538,8
29194068,Rua José Coutinho da Rocha,De Carli,538,8
29194071,Rua T,De Carli,538,8
29194074,Rua José Soeiro da Rosa Loureiro,De Carli,538,8
29194080,Rua Manoel Riccatto da Vitória,De Carli,538,8
29194083,Rua Tolentino Bispo da Silva,De Carli,538,8
29194086,Rua José Zamperlini Sobrinho,De Carli,538,8
29194090,Rua Nivaldo José Moreira,De Carli,538,8
29194095,Rua I,De Carli,538,8
29194100,Rua José dos Santos Lopes,Vila Rica,538,8
29194102,Rua Manoel Rocha Coutinho,Vila Rica,538,8
29194104,Rua Tibúrcio Alves da Costa,Vila Rica,538,8
29194105,Rua Antônio Riccatto,Vila Rica,538,8
29194106,Rua Padre Luiz Parenzi,Vila Rica,538,8
29194107,Rua José Nunes Vieira,Vila Rica,538,8
29194108,Rua José Nunes da Rosa Netto,Vila Rica,538,8
29194110,Rua Antônio Pessoa Pinto,Vila Rica,538,8
29194111,Rua Francisco Barcellos Rangel,Vila Rica,538,8
29194112,Rua José Soeiro da Rosa Loureiro,Vila Rica,538,8
29194113,Rua Benjamin Sizenando Correia,Vila Rica,538,8
29194114,Rua Virginio Nunes Loureiro,Vila Rica,538,8
29194115,Rua Luiz Simões da Silva Filho,Vila Rica,538,8
29194116,Rua Santo Pontin,Vila Rica,538,8
29194117,Rua José Guidetti,Vila Rica,538,8
29194118,Rua Francisco José Lopes Marin,Vila Rica,538,8
29194119,Rua Augusto Sizenando Correia,Vila Rica,538,8
29194120,"Estrada Santa Maria, do km 4,500 ao km 6,000",Vila Rica,538,8
29194121,Rua Luiz Alberto Nunes,Vila Rica,538,8
29194122,"Rua Galdino Pereira, lado par",Vila Rica,538,8
29194123,Rua 23 de Maio,Vila Rica,538,8
29194124,Rua Elizabeth Pontin,Vila Rica,538,8
29194125,Rua Olívio Sarmenghi,Vila Rica,538,8
29194126,Rua José Zamperlini Sobrinho,Vila Rica,538,8
29194127,Rua José Pontin,Vila Rica,538,8
29194128,Rua Hilário Sebastião Bitti,Vila Rica,538,8
29194129,Rua Manoel Pereira Pinto,Vila Rica,538,8
29194130,Rua Ezequiel Fraga Rocha,Vila Rica,538,8
29194131,"Rua Galdino Pereira, lado ímpar",Vila Rica,538,8
29194132,Rua Professor Lobo,Vila Rica,538,8
29194135,Rua Antônio Vieira Machado,Vila Rica,538,8
29194138,Rua Antônio Pessoa Pimentel,Vila Rica,538,8
29194144,Rua Adílio Nunes Loureiro,Vila Rica,538,8
29194147,Rua José Christovam Soares,Vila Rica,538,8
29194150,Rua Silvino Nunes Loureiro,Vila Rica,538,8
29194153,Rua Ignácio Barbosa Pinto de Amorim,Vila Rica,538,8
29194156,Rua Florentino Avidos,Vila Rica,538,8
29194159,Rua Olinto do Nascimento,Vila Rica,538,8
29194164,Rua Domingos Luiz Delpupo,Vila Rica,538,8
29194166,Rua Professor Berilo Basílio dos Santos,Vila Rica,538,8
29194168,Rua 15 de Novembro,Vila Rica,538,8
29194170,"Avenida Coronel Venâncio Flores, de 5402/5403 a 5799/5800",Vila Rica,538,8
29194172,Rua Granada,Vila Rica,538,8
29194174,Rua José Coutinho da Rocha,Vila Rica,538,8
29194176,Rua Fyori Tercy,Vila Rica,538,8
29194178,Rua 7 de Setembro,Vila Rica,538,8
29194182,Rua Rosemberg Lyrio Pretti,Vila Rica,538,8
29194200,Rua Antônio Riccatto,Guanabara,538,8
29194201,Rua Turqueza,Guanabara,538,8
29194202,Rua José Zamperlini Sobrinho,Guanabara,538,8
29194203,Rua Bronzita,Guanabara,538,8
29194204,Rua Francisco Simões Borges,Guanabara,538,8
29194205,Rua Opala,Guanabara,538,8
29194206,Rua Francisco Corrêa de Amorim,Guanabara,538,8
29194207,Rua Granito,Guanabara,538,8
29194208,Rua Antônio Pessoa Pimentel,Guanabara,538,8
29194209,Rua Quartzo,Guanabara,538,8
29194210,Rua Cézar Sarcinelli,Guanabara,538,8
29194211,Rua Rubi,Guanabara,538,8
29194212,Rua Berilo,Guanabara,538,8
29194214,Rua Ametista,Guanabara,538,8
29194215,Rua Hermes Joaquim da Silva,Guanabara,538,8
29194217,Rua Brilhante,Guanabara,538,8
29194218,Rua Jaspe,Guanabara,538,8
29194220,Rua Elias Vercna Caliman,Guanabara,538,8
29194222,Rua Zircônia,Guanabara,538,8
29194224,"Estrada Santa Maria, até km 4,000",Guanabara,538,8
29194227,Rua Jade,Guanabara,538,8
29194230,Rua Antônio Soares,Guanabara,538,8
29194233,Rua Padre Luiz Parenzi,Guanabara,538,8
29194236,Rua José dos Santos Lopes,Guanabara,538,8
29194239,Rua Santo Pontin,Guanabara,538,8
29194240,Rua Safira,Guanabara,538,8
29194242,Rua Francisco José Lopes Marin,Guanabara,538,8
29194245,Rua Augusto Sizenando Correia,Guanabara,538,8
29194248,Rua Ágata,Guanabara,538,8
29194250,Rua Esmeralda,Guanabara,538,8
29194251,Rua Sabiá,Guanabara,538,8
29194254,Rua Augusto Ferreira Lamego,Guanabara,538,8
29194255,Rua Ônix,Guanabara,538,8
29194260,Rua Granada,Guanabara,538,8
29194261,Rua Luiz Alberto Nunes,Guanabara,538,8
29194264,Rua Galdino Pereira,Guanabara,538,8
29194265,Rua Turmalina,Guanabara,538,8
29194269,Rua Macacita,Guanabara,538,8
29194270,Rua Hematita,Guanabara,538,8
29194273,Rua Tibúrcio Alves da Costa,Guanabara,538,8
29194275,Rua Amazonita,Guanabara,538,8
29194276,Rua Cristal,Guanabara,538,8
29194300,"Estrada Santa Maria, do km 6,500 ao km 8,000 - lado par",Limão,538,8
29194301,Rua Inah Calmon,Limão,538,8
29194302,Rua Moacyr Costalonga,Limão,538,8
29194303,"Rua Antônio Rezende, lado ímpar",Limão,538,8
29194304,Rua Elizabeth Pontin,Limão,538,8
29194305,Rua Hermes Joaquim da Silva,Limão,538,8
29194307,Rua Silvino Sinões Loureiro,Limão,538,8
29194308,Rua Ademilson Casotto,Limão,538,8
29194309,"Rua Alegria, de 1300/1301 ao fim",Limão,538,8
29194310,Rua Isaías Moreira,Limão,538,8
29194311,Rua Giacomo Borges,Limão,538,8
29194312,Rua Granada,Limão,538,8
29194313,Rua Cleveraldo do Nascimento Pinto,Limão,538,8
29194315,Rua Rosemberg Lyrio Pretti,Limão,538,8
29194316,Rua Armando Roque dos Santos,Limão,538,8
29194317,Rua Lucia Rebuzzi,Limão,538,8
29194318,Rua Francisco Corrêa de Amorim,Limão,538,8
29194320,Rua Homero Sindra Santana,Limão,538,8
29194321,"Rua João Franchiotti, lado ímpar",Limão,538,8
29194322,Rua Amazonita,Limão,538,8
29194323,Rua 28 de Outubro,Limão,538,8
29194324,Rua Antônio Vieira Machado,Limão,538,8
29194325,Rua Antônio Soares,Limão,538,8
29194326,Rua Dernivaldo Soares Cabidelli,Limão,538,8
29194327,Rua Francisco Barcellos Rangel,Limão,538,8
29194328,Rua João Cabral,Limão,538,8
29194330,Rua Mário Pinheiro da Silva Filho,Limão,538,8
29194332,Rua Ilma Soares,Limão,538,8
29194333,Rua Ezequiel Fraga Rocha,Limão,538,8
29194336,"Rua Luiz Sfalsin, lado par",Limão,538,8
29194339,"Rua Augusto Sizenando Correia, lado ímpar",Limão,538,8
29194342,Travessa Francisco José Lopes Marin,Limão,538,8
29194345,Rua Aristides Cézar Rebuzzi,Limão,538,8
29194348,"Rua Santo Pontin, lado par",Limão,538,8
29194351,Rua Francisco Simões Borges,Limão,538,8
29194354,"Rua Adão Monteiro Bermudes, lado par",Limão,538,8
29194400,"Estrada Santa Maria, do km 8,501 ao fim - lado ímpar",Limão,538,8
29194403,Rua Luiz Simões da Silva Filho,Limão,538,8
29194406,"Rua Mário Pinheiro da Silva Filho, lado ímpar",Limão,538,8
29194409,"Rua Antônio Rezende, lado par",Limão,538,8
29194410,Rua José Nunes Vieira,Limão,538,8
29194412,"Rua Augusto Sizenando Correia, lado par",Limão,538,8
29194415,Rua João Monteiro Bermudes,Limão,538,8
29194418,Rua Luiz Musso,Limão,538,8
29194421,"Rua Luiz Sfalsin, lado ímpar",Limão,538,8
29194424,"Rua João Franchiotti, lado par",Limão,538,8
29194427,"Rua Santo Pontin, lado ímpar",Limão,538,8
29194430,Rua Cézar Sarcinelli,Limão,538,8
29194433,Rua Francisco José Lopes Marin,Limão,538,8
29194439,"Rua Adão Monteiro Bermudes, lado ímpar",Limão,538,8
29194442,Rua Florentino Avidos,Limão,538,8
29194445,Rua Benjamim Sizenando Corrêa,Limão,538,8
29194448,Rua 23 de Maio,Limão,538,8
29194500,Rua 23 de Maio,Vila Nova,538,8
29194503,Rua Francisco Barcellos Rangel,Vila Nova,538,8
29194505,Rua Albertino Domingos,Vila Nova,538,8
29194506,Rua Mário Silva Leal,Vila Nova,538,8
29194509,Rua Luiz Musso,Vila Nova,538,8
29194512,Rua Aristides Cézar Rebuzzi,Vila Nova,538,8
29194515,Rua Cézar Sarcinelli,Vila Nova,538,8
29194517,Rua Getúlio Tonon,Vila Nova,538,8
29194518,Rua Prefeito Augusto Ferreira Lamêgo,Vila Nova,538,8
29194519,Rua Alamir Nelson Bustamante,Vila Nova,538,8
29194521,Rua Anjo Raphael,Vila Nova,538,8
29194524,"Rodovia Coqueiral-Guaraná Comunidades ES-124, do km 15,500 ao fim",Vila Nova,538,8
29194527,Rua José Testa,Vila Nova,538,8
29194530,Rua Tereza Pimentel Rocha,Vila Nova,538,8
29194533,Rua Espírito Santo,Vila Nova,538,8
29194536,Rua João Rosa Loureiro,Vila Nova,538,8
29194539,Rua Valentim Môro,Vila Nova,538,8
29194542,Rua Ângelo Môro,Vila Nova,538,8
29194545,Rua João Evangelista,Vila Nova,538,8
29194548,Praça Antônio Domingos Gasparini,Vila Nova,538,8
29194551,Rua Américo Devens,Vila Nova,538,8
29194554,Rua Túlio dos Santos Ribeiro,Vila Nova,538,8
29194557,Rua São Francisco de Assis,Vila Nova,538,8
29194559,Rua Cezar Sarmenghi,Vila Nova,538,8
29194560,Rua Percílio dos Santos,Vila Nova,538,8
29194563,Rua Celso dos Santos,Vila Nova,538,8
29194566,Rua Epaminondas Bittencourt,Vila Nova,538,8
29194569,Rua Adão Monteiro Bermudes,Vila Nova,538,8
29194572,Rua Giacomo Borges,Vila Nova,538,8
29194575,Rua José Nunes Vieira,Vila Nova,538,8
29194578,Rua Francisco Simões Borges,Vila Nova,538,8
29194581,Rua Manoel Laurindo da Silva Borges,Vila Nova,538,8
29194583,"Avenida Coronel Venâncio Flores, de 1527 a 2681 - lado ímpar",Vila Nova,538,8
29194584,"Avenida Coronel Venâncio Flores, de 1622 a 2622 - lado par",Vila Nova,538,8
29194587,Rua Theodorico Leal,Vila Nova,538,8
29194590,Rua José Coutinho da Conceição,Vila Nova,538,8
29194593,Rua Caetano Selvatici,Vila Nova,538,8
29194596,Rua Santos Dumont,Vila Nova,538,8
29194602,Rua 1º de Maio,Vila Nova,538,8
29194608,Rua 3 de Outubro,Vila Nova,538,8
29194611,"Rua Ephifânio Pontin, de 800/801 ao fim",Vila Nova,538,8
29194614,Rua Elias Rangel,Vila Nova,538,8
29194617,Rua Ignácio Ribeiro,Vila Nova,538,8
29194620,Rua Elias Vérgna Caliman,Vila Nova,538,8
29194700,Rua Prefeito Augusto Ferreira Lamêgo,Guaxindiba,538,8
29194701,Rua Nheco Bitti,Guaxindiba,538,8
29194704,Rua Girassol,Guaxindiba,538,8
29194705,Rua Eugênio Rampinelli,Guaxindiba,538,8
29194707,Rua Santa Rita de Cássia,Guaxindiba,538,8
29194710,Rua Amazonita,Guaxindiba,538,8
29194712,"Rodovia Coqueiral-Guaraná Comunidades ES-124, do km 10,500 ao km 15,000",Guaxindiba,538,8
29194713,Rua Turmalina,Guaxindiba,538,8
29194715,Rua Espírito Santo,Guaxindiba,538,8
29194719,Rua Santa Catarina,Guaxindiba,538,8
29194720,Rua Getúlio Tonon,Guaxindiba,538,8
29194722,Rua Hematita,Guaxindiba,538,8
29194725,Rua Antônio Soares,Guaxindiba,538,8
29194727,"Avenida Coronel Venâncio Flores, de 2683 a 4999 - lado ímpar",Guaxindiba,538,8
29194728,"Avenida Coronel Venâncio Flores, de 2624 a 3720 - lado par",Guaxindiba,538,8
29194730,Rua Anjo Gabriel,Guaxindiba,538,8
29194731,Rua Luiz Sfalsin,Guaxindiba,538,8
29194734,Rua Narcizo Felizardo,Guaxindiba,538,8
29194735,Rua Anjo Miguel,Guaxindiba,538,8
29194736,Rua Alamir Nelson Bustamante,Guaxindiba,538,8
29194737,Rua Antônio Barbosa,Guaxindiba,538,8
29194740,Rua Hermes Joaquim da Silva,Guaxindiba,538,8
29194743,Rua Elias Vergna Caliman,Guaxindiba,538,8
29194746,Rua Lúcia Del Puppo Dévens Sarmenghi,Guaxindiba,538,8
29194749,Rua João Devéns,Guaxindiba,538,8
29194752,Rua Eunice Loureiro Ghidetti,Guaxindiba,538,8
29194755,Rua São Paulo,Guaxindiba,538,8
29194758,Rua Domingas Selvátici,Guaxindiba,538,8
29194761,Rua Coração de Jesus,Guaxindiba,538,8
29194764,Rua Francisco Nogueira Dias,Guaxindiba,538,8
29194767,Rua Durval Barcellos Rebuzzi,Guaxindiba,538,8
29194770,Rua Getúlio de Moura,Guaxindiba,538,8
29194773,Rua Anjos Querubins,Guaxindiba,538,8
29194776,Rua Lírio da Paz,Guaxindiba,538,8
29194779,Rua Santa Terezinha,Guaxindiba,538,8
29194782,Rua Azaléia,Guaxindiba,538,8
29194785,Rua Minas Gerais,Guaxindiba,538,8
29194788,Rua Manoel Telles de Menezes,Guaxindiba,538,8
29194791,Rua Anjo Raphael,Guaxindiba,538,8
29194795,Avenida Córrego Guaxindiba,Guaxindiba,538,8
29194900,"Mercado Municipal de Aracruz, Rua Fyori Tercy, 100",Vila Rica,538,8
29194905,"Hospital e Maternidade São Camilo, Rua Francisco Corrêa de Amorim, 100",Guanabara,538,8
29194915,"Igreja Prebiteriana de Aracruz, Rua Lídio Flores, 178",De Carli,538,8
29194920,"Fundação Hospital Maternidade São Camilo, Rua Cézar Sarcinelli, 300",Guanabara,538,8
29195400,Rua Veredino Zucoloto,Guaraná,538,8
29195403,Rua Rafael Pandolf,Guaraná,538,8
29195406,"Rodovia Governador Mário Covas, do km 182,500 ao fim",Guaraná,538,8
29195409,Avenida Gabriel Pandolf,Guaraná,538,8
29195412,Rua José Pessoti,Guaraná,538,8
29195415,Rua José Zamperlini,Guaraná,538,8
29195418,Rua João Sperancim,Guaraná,538,8
29195420,Rua José Belloti,Guaraná,538,8
29195421,Avenida Aurélio Alvarenga,Guaraná,538,8
29195424,Avenida Carlos Favalessa,Guaraná,538,8
29195425,Estrada Jayme Waldemar Rizzo,Guaraná,538,8
29195427,Rua Élcio Vitali,Guaraná,538,8
29195430,Rua Perovani José,Guaraná,538,8
29195433,Rua Leocádio Carlesso,Guaraná,538,8
29195436,Rua Pedro Boff,Guaraná,538,8
29195439,Rua Ricardo Soares,Guaraná,538,8
29195442,Rua Primo Botoni,Guaraná,538,8
29195445,Rua Antônio Rezende,Guaraná,538,8
29195448,Rua Odilon Carlos,Guaraná,538,8
29195454,Rua Antônio Pandolfi,Guaraná,538,8
29195457,Rua João Henrique Rossoni,Guaraná,538,8
29195460,Rua Joaquim Viana,Guaraná,538,8
29195463,Avenida Luiz Frigini,Guaraná,538,8
29195469,Rua João Rui Bobio,Guaraná,538,8
29195470,Rua João Frigini,Guaraná,538,8
29195476,Rua João Américo Gomes,Guaraná,538,8
29195479,Rua Jarbas Coutinho,Guaraná,538,8
29195482,Rua Jayme Waldemar Rizzo,Guaraná,538,8
29195485,Rua Francisco Botoni,Guaraná,538,8
29195488,Rua Francisco Pelissari,Guaraná,538,8
29195491,Rua Ernandes Spinassé,Guaraná,538,8
29195493,Estrada Guaraná-João Neiva,Guaraná,538,8
29195495,"Rodovia Coqueiral-Guaraná Comunidades ES-124, até km 10,000",Guaraná,538,8
29195497,Estrada Ribeirão do Meio,Guaraná,538,8
29195499,Rua Joaquim Amorim,Guaraná,538,8
29195501,Comunidade Barro Vermelho,Distrito de Guaraná,538,8
29195503,Comunidade Córrego Alegre,Distrito de Guaraná,538,8
29195504,Estrada Rio Gemunhuna,Distrito de Guaraná,538,8
29195505,Estrada Guaraná-Desengano,Distrito de Guaraná,538,8
29195506,Estrada Sossêgo,Distrito de Guaraná,538,8
29195507,Comunidade Córrego Cuiabano,Distrito de Guaraná,538,8
29195508,Estrada Rio Brejo Grande,Distrito de Guaraná,538,8
29195509,Comunidade Córrego D'Água,Distrito de Guaraná,538,8
29195510,Comunidade Córrego do Indio,Distrito de Guaraná,538,8
29195511,Comunidade Córrego São Luiz,Distrito de Guaraná,538,8
29195512,Comunidade Cuias,Distrito de Guaraná,538,8
29195513,Comunidade Retiro,Distrito de Guaraná,538,8
29195514,Comunidade Ribeirão do Meio,Distrito de Guaraná,538,8
29195515,Comunidade Ribeirão do Sapê,Distrito de Guaraná,538,8
29195516,Comunidade Três Irmãos,Distrito de Guaraná,538,8
29195517,Comunidade Três Irmãos de Jequitibá,Distrito de Guaraná,538,8
29195600,Rua Evaristo Rizzo,Recanto Feliz,538,8
29195603,Rua Élcio Vitali,Recanto Feliz,538,8
29195606,Rua João Henrique Rossoni,Recanto Feliz,538,8
29195609,Rua João Frigini,Recanto Feliz,538,8
29195612,Rua José Pessoti,Recanto Feliz,538,8
29195615,Rua José Afonso Piol,Recanto Feliz,538,8
29195618,Avenida Gabriel Santos,Recanto Feliz,538,8
29195621,Rua José Lino Alvarenga Nunes,Recanto Feliz,538,8
29195624,Rua Francisco Pelissari,Recanto Feliz,538,8
29195627,Rua Antônio Rezende,Recanto Feliz,538,8
29195630,Praça Rossoni,Recanto Feliz,538,8
29195633,Rua José Zamperlini,Recanto Feliz,538,8
29195636,Rua João Zamperlini,Recanto Feliz,538,8
29195639,Rua Isaque Vivaldi dos Santos,Recanto Feliz,538,8
29195642,Rua Rosa Cau Borlini,Recanto Feliz,538,8
29195645,Rua Leandro Roni Frigini,Recanto Feliz,538,8
29195648,Rua André Pessoti Boninsegna,Recanto Feliz,538,8
29195651,Rua Santilha Garcia Cravo,Recanto Feliz,538,8
29195654,Rua Almir Pessoti da Vitória,Recanto Feliz,538,8
