29160325,Rua D 4,Conjunto Carapina I,9267,8
29160326,Rua D 6,Conjunto Carapina I,9267,8
29160327,Rua D 7,Conjunto Carapina I,9267,8
29160328,Rua D 3,Conjunto Carapina I,9267,8
29160329,Rua C 1,Conjunto Carapina I,9267,8
29160331,Rua D 1,Conjunto Carapina I,9267,8
29160332,Rua C 3,Conjunto Carapina I,9267,8
29160333,Avenida José Moreira Martins Rato,Conjunto Carapina I,9267,8
29160334,Rua C 14,Conjunto Carapina I,9267,8
29160335,Rua C 7,Conjunto Carapina I,9267,8
29160337,Rua D 5,Conjunto Carapina I,9267,8
29160338,Rua Rio Itabapoana,Conjunto Carapina I,9267,8
29160339,Estrada Bairro de Fátima,Conjunto Carapina I,9267,8
29160410,Rua Unieixo Um,Manoel Plaza,9267,8
29160412,Rua Unieixo Dois,Manoel Plaza,9267,8
29160413,"Avenida A B, lado ímpar",Manoel Plaza,9267,8
29160415,Rodovia Norte Sul,Manoel Plaza,9267,8
29160420,Rua M,Manoel Plaza,9267,8
29160421,Rua D,Manoel Plaza,9267,8
29160422,Rua J,Manoel Plaza,9267,8
29160424,Travessa K L,Manoel Plaza,9267,8
29160425,Travessa K,Manoel Plaza,9267,8
29160430,"Rua C D, lado par",Manoel Plaza,9267,8
29160432,Rua K L,Manoel Plaza,9267,8
29160433,"Rua C D, lado ímpar",Manoel Plaza,9267,8
29160435,Rua L,Manoel Plaza,9267,8
29160437,Rua I,Manoel Plaza,9267,8
29160438,"Rua Q, lado par",Manoel Plaza,9267,8
29160439,Rua Marinho Fernandes Lima,Manoel Plaza,9267,8
29160440,Rua B,Manoel Plaza,9267,8
29160441,"Rua N, lado ímpar",Manoel Plaza,9267,8
29160442,"Rua P, lado par",Manoel Plaza,9267,8
29160444,Avenida D,Manoel Plaza,9267,8
29160445,Avenida C,Manoel Plaza,9267,8
29160450,"Avenida A B, lado par",Manoel Plaza,9267,8
29160455,Rua O,Manoel Plaza,9267,8
29160488,"Rua H, até 99998 - lado par",Manoel Plaza,9267,8
29160491,Rua K,Manoel Plaza,9267,8
29160492,"Rua K L, lado par",Manoel Plaza,9267,8
29160493,Rua H,Manoel Plaza,9267,8
29160495,"Rua P, lado ímpar",Manoel Plaza,9267,8
29160496,"Rua N, lado par",Manoel Plaza,9267,8
29160497,"Rua Q, lado ímpar",Manoel Plaza,9267,8
29160500,Rua I,Hélio Ferraz,9267,8
29160510,Rua Rio Mamoré,Hélio Ferraz,9267,8
29160511,Rua Rio Doce,Hélio Ferraz,9267,8
29160513,Escadaria Rio Verde,Hélio Ferraz,9267,8
29160514,Rua Rio Taquarí,Hélio Ferraz,9267,8
29160516,Rua Rio Purús,Hélio Ferraz,9267,8
29160517,Rua Rio Iguaçu,Hélio Ferraz,9267,8
29160518,Rua Rio Guarani,Hélio Ferraz,9267,8
29160520,Rua Rio Madeira,Hélio Ferraz,9267,8
29160521,Rua Rio Tocantins,Hélio Ferraz,9267,8
29160522,Escadaria Pau-brasil,Hélio Ferraz,9267,8
29160524,Escadaria Juruá,Hélio Ferraz,9267,8
29160525,Rodovia Norte Sul,Hélio Ferraz,9267,8
29160526,Escadaria do Rosário,Hélio Ferraz,9267,8
29160527,Escadaria Nova Esperança,Hélio Ferraz,9267,8
29160528,Escadaria Anchieta,Hélio Ferraz,9267,8
29160529,Escadaria Pampulha,Hélio Ferraz,9267,8
29160530,Rua Rio Anchieta,Hélio Ferraz,9267,8
29160531,Rua Rio Paraná,Hélio Ferraz,9267,8
29160533,Beco Rio Guarani,Hélio Ferraz,9267,8
29160536,Escadaria Canaã,Hélio Ferraz,9267,8
29160537,Travessa Rio do Sul,Hélio Ferraz,9267,8
29160538,Beco Rio Doce,Hélio Ferraz,9267,8
29160542,Beco Um,Hélio Ferraz,9267,8
29160543,Escadaria Vitória,Hélio Ferraz,9267,8
29160544,Rua Rio Jaqui,Hélio Ferraz,9267,8
29160545,Escadaria Rio Doce,Hélio Ferraz,9267,8
29160546,Escadaria do Cabo,Hélio Ferraz,9267,8
29160547,Travessa Guarani,Hélio Ferraz,9267,8
29160548,Travessa Rio Itabapoana,Hélio Ferraz,9267,8
29160550,Rua Rio Guandu,Hélio Ferraz,9267,8
29160551,Rua Rio Negro,Hélio Ferraz,9267,8
29160552,Rua D 6,Hélio Ferraz,9267,8
29160553,Escadaria Rio Itabapoana,Hélio Ferraz,9267,8
29160554,Travessa Rio Doce,Hélio Ferraz,9267,8
29160555,Escadaria Doutor Hélio Ferraz,Hélio Ferraz,9267,8
29160556,Rua Rio Tietê,Hélio Ferraz,9267,8
29160557,Escadaria Rio Negro,Hélio Ferraz,9267,8
29160558,Rua Rio Ipiranga,Hélio Ferraz,9267,8
29160559,Rua Rio Trombetas,Hélio Ferraz,9267,8
29160560,Rua Rio das Lajes,Hélio Ferraz,9267,8
29160561,Rua Rio Beberibe,Hélio Ferraz,9267,8
29160562,Rua Rio Araguaia,Hélio Ferraz,9267,8
29160563,Rua Rio Capibaribe,Hélio Ferraz,9267,8
29160564,Rua Rio Muriaé,Hélio Ferraz,9267,8
29160565,Rua Rio Orenoco,Hélio Ferraz,9267,8
29160566,Rua Rio Itabapoana,Hélio Ferraz,9267,8
29160567,Avenida Rio Amazonas,Hélio Ferraz,9267,8
29160568,Travessa Rio Solimões I,Hélio Ferraz,9267,8
29160569,Rua Rio Japurá,Hélio Ferraz,9267,8
29160570,Rua Rio Guaporé,Hélio Ferraz,9267,8
29160571,Rua Rio Juruá,Hélio Ferraz,9267,8
29160572,Rua Rio Jacurí,Hélio Ferraz,9267,8
29160573,Rua Rio Tapajós,Hélio Ferraz,9267,8
29160575,Travessa Rio Alcobaça,Hélio Ferraz,9267,8
29160580,Rua Rio São Mateus,Hélio Ferraz,9267,8
